ddb_g,AX4L846F_avr_00h,AX4L846F_avr_04h,AX4L846F_avr_08h,AX4L846F_avr_12h,AX4L846F_avr_16h,AX4L846F_avr_20h,B1.L846F_avr_00h,B1.L846F_avr_04h,B1.L846F_avr_08h,B1.L846F_avr_12h,B1.L846F_avr_16h,B1.L846F_avr_20h,
DDB_G0287521,2.534638237,6.252505232,18.26535034,14.54295997,7.420338448,8.736549614,4.071050906,5.220428378,13.67877525,13.8370582,10.75926077,9.836476779,
DDB_G0287525,0,0.139496299,1.489574408,2.432056824,7.832587021,17.64093641,0,0.036453715,0.616110748,0.523316758,6.014497186,17.79233493,
DDB_G0287527,0.322885069,0.409278647,0.188425727,1.451891414,0.739828451,1.372483346,0.185248587,0.162016345,0.070252766,0.193279016,1.059080722,1.852315659,
DDB_G0287529,0.468598674,1.358800463,2.331147192,171.5174112,486.5063597,894.9058438,0.095369704,0.238924154,0.246074416,3.929123251,235.8731245,523.5724716,
DDB_G0287533,4.275442726,4.333325995,7.580637334,7.635839875,6.166237,5.370957,4.828197509,4.217944131,6.43765073,9.091294743,6.455658826,4.624762326,
DDB_G0287535,0.656660625,0.792022199,0.923309338,0.51025189,0.815196222,0.428217052,0.695188122,0.504512936,0.746988742,0.642461114,0.375718511,0.458925348,
DDB_G0287537,13.33988063,7.105359127,2.661637545,2.261398372,1.209902154,1.118701127,12.3804003,10.10153861,6.102754313,4.971642041,2.158748515,2.219145482,
DDB_G0287539,5.097244657,4.978398454,3.632372776,9.928655817,11.09933727,11.52799457,6.397310927,6.860795193,5.516717021,6.64662139,14.12915198,14.34979554,
DDB_G0287541,5.236381027,5.020357909,7.510622477,8.86802838,8.489407504,8.411026979,5.807275728,3.305115067,6.030737314,7.025762181,6.861014827,7.662140916,
DDB_G0287543,281.165528,204.5402142,365.6711391,224.571894,120.227017,98.30095174,326.6556293,207.4986646,291.8839844,204.5578059,193.5071669,134.5022004,
DDB_G0287545,0,0.020279946,0.024419499,0.099566054,0.111271392,0.030804671,0.035099306,0,0.033351379,0,0.105576189,0.043065497,
DDB_G0287547,0.057899241,0.112559082,0.461106757,15.87164734,9.36602009,9.167065566,0.031750245,0.016308241,0.011000104,2.957859618,12.40692746,11.58356849,
DDB_G0287549,0.340983197,0.45958083,0.21640412,8.200535364,3.988416799,4.084272955,0.276897908,0.144058743,0.248624721,1.471495054,5.351171758,3.615825294,
DDB_G0287551,14.21302537,10.52870009,5.630336399,3.432258579,2.300657955,1.587976094,18.34335425,10.58304752,7.332980585,5.305010274,3.268594202,2.235923072,
DDB_G0287553,42.37030748,28.70977696,26.35782543,28.481767,20.58351543,17.45896201,44.9105877,29.70726699,22.55113591,27.72263908,25.25250337,18.63872102,
DDB_G0287555,70.39095308,27.71976737,27.36600405,45.18441575,44.27946965,41.6722693,92.68303285,34.14997337,23.06526901,31.04315745,40.58330431,59.25788629,
DDB_G0287557,30.51090324,15.64215822,6.635155523,5.854195761,3.095698829,2.520438425,32.44410464,18.18554342,12.02982199,13.01006658,6.225493587,4.749814569,
DDB_G0287559,0.386591445,0.335733935,0.135657865,0.192646214,0.542501849,0.294205,0.291742112,0.654473955,0.204806261,0.199592889,0.160984942,0.237885844,
DDB_G0287561,0.028349213,0.064119544,0.117802999,0.050541971,0.098713334,0.182951446,0.023989156,0.043825687,0,0.039606822,0.078862568,0.019462292,
DDB_G0287563,3.672417353,23.46224338,13.97034344,9.853135538,7.114019988,5.938101119,2.304967334,18.01195872,15.26303965,15.6459848,9.355790146,6.156394488,
DDB_G0287565,0.290817005,0.308389654,0.130548108,0.497300654,0.185567443,0.16310051,0.200598268,0.584109259,0.36046553,0.246870291,0.440083204,0.180210208,
DDB_G0287569,10.36412173,20.90931449,226.180971,343.0182383,249.1926907,210.186265,13.13102277,15.95932713,88.90169539,217.246727,218.9830927,189.7228226,
DDB_G0287571,0.176297047,0.397224529,0.819285544,1.886878822,2.021398478,2.212471592,0.011915582,0.26433266,0.375706696,0.521154858,1.253477446,2.377762519,
DDB_G0287573,2.476782115,3.061752758,3.061034571,3.792931929,2.538851411,3.217722564,2.254882993,3.264379026,2.654147326,3.366961808,3.707729995,2.974727398,
DDB_G0287575,3.272749421,10.3202174,11.66738404,12.18630294,12.08470089,10.99108153,2.507189568,7.777909359,10.43427181,13.04066424,10.32380833,9.701497164,
DDB_G0287577,43.47909143,80.12459033,176.1469518,139.363108,99.10957492,91.15694963,45.25125049,74.48682688,121.6632867,151.4204529,114.7969086,95.23445608,
DDB_G0287579,0,0,0,0.116284837,0.574063545,0.151873191,0,0.672556221,0.145815333,0,0.240342506,0,
DDB_G0287581,6.108951195,12.74520339,46.84176899,673.8628454,550.5314856,623.5233847,7.708054709,15.44346166,32.22175409,213.0555682,764.1165834,828.2659393,
DDB_G0287583,7.211999035,3.107007365,1.153882354,1.163337653,2.121167332,1.283180104,6.801556538,4.821949277,1.161151766,1.600754728,2.711585388,1.712817452,
DDB_G0287585,280.1658909,950.2697788,1017.266855,770.6312765,760.9154638,791.2058373,216.4694163,698.2613128,735.6083132,1012.524075,816.142202,780.3411686,
DDB_G0287587,1383.494332,1227.948437,301.1984508,70.01280602,60.98599401,22.00899842,2446.938174,1831.283404,639.3062583,306.2110935,228.8080253,141.5748438,
DDB_G0287589,26.13958649,20.39573488,4.150695489,1.386712314,1.995082798,1.672647072,17.2319843,13.66784431,5.276303588,3.312162906,1.46060104,1.942870318,
DDB_G0287591,0.757697942,1.693104468,1.923633393,4.272122127,5.04210558,5.255706908,0.709844982,1.842909705,1.837012182,2.578282484,5.03315862,4.886606407,
DDB_G0287593,6.497151671,2.079409706,0.666111094,0.51446151,0.447101145,0.414313923,5.13632162,2.899847394,1.372441775,0.662542592,0.50666392,0.577445369,
DDB_G0287595,1293.92028,503.6500462,443.0885503,570.6128371,219.0238599,191.1149215,1630.808264,544.5592787,504.2704111,461.6336633,451.8621525,292.1159049,
DDB_G0287597,0.011923446,0.644668811,1.100668076,10.32611868,12.43845541,14.8181814,0.010619949,0.268730347,0.181895932,1.453912771,7.257377723,6.598718167,
DDB_G0287599,3.025536593,17.88050021,28.47566353,187.2777603,234.1882121,247.4842896,4.615122658,8.899627238,9.794118888,62.74738923,157.9364926,197.953647,
DDB_G0287601,48.85548951,26.21601881,13.37871169,31.83306168,28.25381513,26.78795129,54.01424278,30.14843219,19.89957912,21.13244078,25.34240246,25.02901618,
DDB_G0287603,41.76632956,18.77153651,8.018910069,3.096901396,2.112588247,2.870648271,50.6634972,20.65410455,16.1110074,8.195510261,5.678382028,3.231257422,
DDB_G0287605,0.012410117,0.033784562,0.008495408,1.135984298,1.329813368,2.822781286,0,0,0,0.112260712,5.597574941,4.997956663,
DDB_G0287607,359.1062167,360.7057985,141.5193664,593.4156298,537.7399197,248.4337878,268.8975458,400.3680585,215.904372,137.6002009,583.5231969,196.8782468,
DDB_G0287609,62.70708685,36.71781,5.524401741,4.228080066,5.948696936,3.111357164,50.12350857,25.88198676,10.73815631,3.775754616,6.120349734,3.341173052,
DDB_G0287611,2.372595002,1.233541418,0.406859165,0.450480554,0.479343627,0.345432307,1.825039862,0.87476451,0.427695796,0.261614269,0.129839282,0.171126456,
DDB_G0287613,1.49348912,0.443590419,0.260928192,0.150719236,0.041726594,0.06331397,1.209562518,0.19352691,0.337987209,0.125403314,0.015411191,0.024024669,
DDB_G0287615,1.303361057,3.052854192,0.802241285,0.381249215,0.585186475,0.410851764,0.993116288,3.057036231,1.40247032,0.689264737,0.747626432,0.807132871,
DDB_G0287617,88.27777546,124.2887289,184.3528273,157.2291526,94.98713362,88.37287705,106.5614362,98.54947414,145.5527223,152.7804035,125.8814815,97.11332392,
DDB_G0287619,108.1915024,84.00103093,112.5956467,184.8762052,152.632118,115.8511246,137.8217647,100.0502275,85.87648996,118.9912317,166.1369819,96.63234373,
DDB_G0287621,22.82895798,19.40885145,10.74687492,21.96970616,16.21917336,12.67908562,25.07156192,15.48530395,14.69135973,17.5865896,17.10691079,11.2358297,
DDB_G0287623,1.666928689,2.166030176,3.317892108,3.639422455,3.620987359,3.246320388,1.84141916,1.583339225,2.837604741,2.565079137,3.141466088,2.975139809,
DDB_G0287625,19.47259146,38.57399313,31.47216286,21.63606706,24.65311354,24.42269087,18.56641146,27.04047212,27.87070105,28.67853066,15.22816709,19.45700649,
DDB_G0287627,133.1526475,62.68221376,31.0596985,29.04388064,16.89892173,14.80243819,165.3884806,93.35031451,60.32915497,58.40241144,31.52829133,24.78369766,
DDB_G0287629,51.72089677,43.84899629,53.65237168,41.5862694,24.1311624,24.30742077,64.19116673,37.8793093,40.07194671,48.30932582,35.67114455,28.30102471,
DDB_G0287631,20.52617238,24.0283356,50.87149406,36.56134623,23.13400458,16.40229391,17.00517638,20.47683475,36.7193347,30.57011196,25.85322691,16.14315803,
DDB_G0287633,31.90341847,28.98703825,70.81840705,27.64838641,11.60310793,8.781193325,34.11597194,19.56826307,57.74200703,38.28861287,17.68537924,12.1123981,
DDB_G0287635,14.95952652,7.526038088,5.700405114,7.009955556,5.740181254,4.407339978,14.86345224,8.069402957,7.093481378,6.838839457,6.340023594,4.648557586,
DDB_G0287637,9.862755406,8.874271779,6.97380752,8.010594568,4.001989476,3.56755066,7.368693699,7.745616672,7.213997757,9.815121546,7.637531875,5.216153716,
DDB_G0287639,8.252553141,7.471724398,6.606285422,10.13724064,7.115675746,5.947066349,8.97867314,7.65539254,6.974867638,10.44440338,9.837077486,6.225089509,
DDB_G0287641,0.28578622,0.10010363,0.083395032,0.035365672,0.060264775,0.069497288,0.173605522,0.061016977,0.117206899,0.209711809,0.135892934,0.101977988,
DDB_G0287643,19.82300992,20.09235793,19.78353217,16.95741233,15.20070174,11.21099795,22.13735465,19.55075311,18.93464575,18.78630528,16.13869183,9.694685266,
DDB_G0287645,4.824242706,9.10895784,4.859152818,2.403714638,1.750759695,1.086437214,5.807468166,7.434352913,4.120590269,4.189032889,1.94129523,1.224252556,
DDB_G0287647,98.52594521,93.60921453,33.03122708,12.55624165,8.244861985,5.502778697,119.0803686,123.4088343,65.9835126,32.78061756,21.06452979,13.87053647,
DDB_G0287649,97.73004634,71.94163807,24.90311306,11.026817,9.906943348,7.071861779,117.3769306,116.0149004,39.51250216,25.98104858,27.4159095,12.65173386,
DDB_G0287651,6.960138332,6.834756027,2.570364349,2.499301551,3.668979502,2.908861467,6.046886894,8.011078061,4.946747696,3.196372251,2.673768644,2.526970536,
DDB_G0287653,11.58480059,10.1988501,7.631989047,7.284796055,7.696925159,10.28557096,13.48584241,10.20655828,9.791420642,8.505567004,7.223429088,9.647728779,
DDB_G0287655,0.775398494,1.499524026,29.62706126,31.15019553,16.13693257,16.87483636,0.198367294,0.781361877,7.604582515,51.43110606,46.06815967,18.59006386,
DDB_G0287657,21.84388135,145.2414732,234.4443753,307.4884642,185.7152872,165.052849,19.07177808,83.8532749,186.7535322,209.4201821,258.6645206,287.5515816,
DDB_G0287659,6.072938393,22.75091183,519.3426334,341.6301261,233.8797048,215.7403059,2.955585312,4.450271948,303.1981036,427.2781483,266.8896673,278.6097547,
DDB_G0287661,89.66404088,97.59269035,114.4506621,171.4859514,171.6884015,160.1233523,85.46312437,92.42478892,103.7113054,145.106568,159.3761502,153.5061808,
DDB_G0287663,54.55076472,71.35235265,222.2718252,106.7440329,69.8771292,75.38027603,39.2706349,36.39712725,141.6843801,155.1316619,93.49335604,89.14444887,
DDB_G0287665,0.015819598,0.148235704,0.061724278,0.018205395,0.065612542,0.108960669,0.030734952,0.297565261,0.189153486,0.100777721,0.120590085,0.09179952,
DDB_G0287667,36.55791115,24.35530073,17.59450854,10.95332307,10.89687712,7.061718768,43.0829604,29.5801575,17.20004263,18.20336492,10.4018788,6.782688698,
DDB_G0287669,0.61398571,0.277045234,1.737426869,0.455002161,0.799623255,0.475272138,0.499003409,0.190289477,0.744372645,0.833070736,0.550707883,0.322583541,
DDB_G0287671,34.71408712,62.20366138,22.21017252,21.42377621,8.639487326,6.752691844,39.78820593,55.70246305,47.78250839,35.37086515,26.42702857,21.6549664,
DDB_G0287673,1.479006319,2.429377951,0.674986139,1.281230907,0.454807589,0.56606725,2.723645016,3.902369665,2.91884411,1.665692957,2.680598118,1.674442571,
DDB_G0287675,0.374020387,0.731023168,0.39343888,4.994361729,4.12705079,2.287538921,0.47944247,0.964202101,0.639939213,0.751659302,3.49734837,1.693747542,
DDB_G0287677,14.20674721,3.743375557,4.918750872,2.853062807,4.067453622,2.455584589,8.101742762,3.537167817,1.728785669,7.52448428,3.848676804,3.263182261,
DDB_G0287679,21.02317571,42.7942652,21.99549033,22.8253369,42.04767979,40.1335801,26.97880169,47.47852083,28.20117653,30.56297238,34.87047645,33.33592739,
DDB_G0287681,0.030586325,0.122167971,0.172442319,12.78939541,15.93689431,16.522788,0.01614752,0.300813271,0.261275304,1.34684079,9.193845119,11.43423374,
DDB_G0287685,137.4413482,89.33844388,50.74834542,57.108647,65.3754999,51.26967596,53.24092792,59.48867918,45.39253534,34.67255608,27.07212627,22.40065312,
DDB_G0287687,0.413362369,0.516192149,0.540982532,0.143236271,0.156030889,0.034013267,0.250188053,0.526881351,0.459049939,0.058429518,0.565589916,0.138419021,
DDB_G0287689,1543.29748,1825.199664,1772.676933,1112.23475,621.5043704,301.6637042,1291.06399,2068.106432,1777.099868,1664.418455,1005.951603,447.1898154,
DDB_G0287691,31.06279257,51.4559075,88.57436847,118.0966549,121.441442,126.6530856,41.03098843,58.58385918,59.14632008,110.1441408,100.7776761,88.17763787,
DDB_G0287693,53.91303036,35.87539866,33.88250616,23.44437557,14.34455355,12.57427831,51.05774691,32.18764085,32.81954163,33.49668626,19.36692208,15.62514235,
DDB_G0287695,1.159581808,4.264274348,1.14277382,0.633709471,0.87870983,0.766335621,1.591939805,7.111835193,1.05904085,0.991438889,1.675440831,1.538425451,
DDB_G0287697,16.21115854,21.92250197,17.20977101,33.30515755,53.11951538,64.55490629,17.11627217,16.59830258,14.77656546,25.94534554,38.35561857,54.98736634,
DDB_G0287699,1.515328655,1.760645671,4.958108878,20.85956145,9.478995423,12.85608396,1.623309602,1.326528078,3.148216914,10.70397391,12.50301659,9.64498645,
DDB_G0287701,2.919939912,0.75775308,2.70445572,25.73942179,39.54241608,118.9299224,1.469300003,0.452312825,0.628002867,5.260182314,48.22967279,140.2711004,
DDB_G0287703,0.951155873,2.186235843,1.102541153,0.995874694,1.298340036,1.028701863,1.309944478,2.54805344,1.458421713,1.07583827,1.005820504,0.702273678,
DDB_G0287705,0.607637134,1.321458232,1.376308736,1.29833024,0.473652875,0.155775676,0.929873135,1.511792007,1.53723635,0.871341146,0.429614604,0.117284215,
DDB_G0287707,8.882990127,7.101418086,7.569064409,2.812291006,1.384396439,1.284599863,9.537109379,7.792945293,7.391534996,5.580147692,2.221525874,1.867013507,
DDB_G0287709,2.732161597,7.793590154,4.781154098,8.343342031,9.188855991,15.71958836,3.494326817,8.130202551,5.241152599,6.737978158,9.312301129,15.21959263,
DDB_G0287711,48.92922153,32.41232568,24.27310929,29.58913467,20.26420093,24.41808525,64.3715747,40.08599933,35.71766945,36.56788494,37.30525033,31.36953733,
DDB_G0287713,6.064908735,6.63076713,2.979402611,1.592020474,1.304120442,0.631042004,7.123027172,7.921409265,4.958211093,3.083527633,1.89420752,1.413635554,
DDB_G0287715,4.798528112,7.337922107,6.658073824,2.877419099,1.160142314,0.878864089,4.265120713,3.677032698,6.020489878,2.866268263,2.80110091,3.643623603,
DDB_G0287717,142.3584917,108.1684947,67.49808067,45.50921599,37.18119845,37.48332193,96.95832483,94.46103774,78.25686942,51.14150401,38.71099172,30.24498131,
DDB_G0287719,0,0.169450216,0.43518205,19.60898988,49.21801215,60.79462523,0,0,0.069667326,1.589139253,26.41238352,33.62218047,
